feature,operation,selected_folds,mean_stable_score,std_stable_score,mean_importance,mean_abs_correlation,mean_temporal_drift,selection_rate
440AX162,440A,0,0.2738338012459631,0.07957876911622568,0.00013838882389324722,0.04522040275487832,0.17251461988308325,0.0
330X599,330,0,0.27343901826884964,0.2268448102820185,0.00014325430158273483,0.04201953300430301,0.1906651268359234,0.0
440AX188,440A,0,0.2734024240280574,0.14825650232853577,0.0001441942346663354,0.03498818797893868,0.13363095238096767,0.0
440AX6,440A,0,0.27293164985119395,0.08033735817586891,0.00016757024880521915,0.018449336421369276,0.07183288409704468,0.0
330X936,330,0,0.27287561513242764,0.1405368109273355,0.0001802893551683699,0.026339648268036437,0.80777322404372,0.0
330X980,330,0,0.2727054424092966,0.14831471506780852,0.00017038935870069283,0.03338081525004888,0.6982121173622864,0.0
750X521,750,0,0.27219477094304756,0.11455314787301908,0.0001752434133489097,0.01476718855428182,0.07543592659296092,0.0
330X363,330,0,0.27120896897574015,0.19939320286364662,0.0001683491739433694,0.03132251132065298,0.1923076923076918,0.0
312X352,312,0,0.2708801176678474,0.17525354658549344,0.0001816825560781088,0.012592398195573912,0.15,0.0
312X12,312,0,0.27081390905617114,0.059762925031565196,0.00013424191760682215,0.04810013798237019,0.0,0.0
312X552,312,0,0.2706169836393498,0.13168489922412555,0.00017590512673720522,0.02237425379013432,0.6470401288210438,0.0
440AX129,440A,0,0.2702269225544365,0.06056398563787146,0.00013919749492229418,0.05260081349467026,0.44363636363635156,0.0
310X147,310,0,0.27018791149157556,0.1472292689873819,0.00019091473285925005,0.016587164645503867,0.430027543882005,0.0
312X638,312,0,0.27014106534503723,0.07935151871576929,0.00018176154164203313,0.012964324997987619,0.4,0.0
520X311,520,0,0.2698586167367214,0.11171944128769593,0.0001497980921626566,0.032022505871360886,0.0,0.0
210X97,210,0,0.26954528085594187,0.11555166299101222,0.00017830945287116614,0.007759334512946423,0.0,0.0
312X265,312,0,0.26932365303782957,0.043201520338299326,0.00011113713304372044,0.06727996405678108,0.0,0.0
312X474,312,0,0.2687499618095803,0.15284712431175757,0.00013772874745285392,0.05015534849236973,0.4,0.0
330X405,330,0,0.2683849094513604,0.09117211075555,0.0001447011501220312,0.04178239032525338,0.29489718259700515,0.0
312X350,312,0,0.26772443669023926,0.16333555207983375,0.00017788856084593514,0.011998830794682525,0.15,0.0
310X161,310,0,0.2676601887299748,0.1342097212039642,0.00016519060222200264,0.04086492383925201,1.0,0.0
312X259,312,0,0.2676499808941536,0.06043739194171745,0.00012387709634840833,0.05199444536062886,0.0,0.0
330X923,330,0,0.2672238432378265,0.15352657572500278,0.0001667210479843063,0.025798097673867475,0.4477204477204368,0.0
312X339,312,0,0.26670997325181506,0.06823840950857171,0.00014893605888468005,0.03234448755657447,0.0,0.0
330X635,330,0,0.2663914909771668,0.12112528117644565,0.00018004665270709012,0.026893289366604643,0.8542857142857143,0.0
330X470,330,0,0.26606483840251277,0.17547883839659875,0.00016743427121867563,0.028608638506542706,0.6082259570494865,0.0
210X107,210,0,0.265689866564097,0.07290583916514816,0.00014870850046612977,0.03362790016425693,0.06666666666666664,0.0
440AX79,440A,0,0.26545956282488054,0.13301487266503134,0.00016309228833228761,0.016924474539817793,0.021637426900583456,0.0
440AX125,440A,0,0.265277042892979,0.07258122538895226,0.00011931223570918039,0.06768083219040522,0.3239071038251358,0.0
330X1251,330,0,0.2650898209890005,0.19809222531410145,0.0001715097745247509,0.02429149041643232,0.4499999999999503,0.0
210X105,210,0,0.26492363145104253,0.16306774940306984,0.00017892339795159048,0.008532868247401149,0.1,0.0
312X600,312,0,0.264799096985474,0.1488812623389862,0.000197433414053365,0.008291712765868552,0.7692307692307693,0.0
400X122,400,0,0.26476881925869317,0.15689455822677498,0.00014583557836497777,0.02725529216830559,0.0,0.0
440AX165,440A,0,0.2635772557965632,0.08690599839928198,0.00014013704145145672,0.04044310202108039,0.22023636740618407,0.0
312X589,312,0,0.26285823461979363,0.18008001837539536,0.00015800005950268042,0.021029492170724147,0.0,0.0
330X689,330,0,0.2627519091006039,0.17731252168045405,0.00016450334072014904,0.018201106200805117,0.07423748419998703,0.0
520X166,520,0,0.26250668704623614,0.08550778551926147,0.00015177360967008063,0.026737589354118286,0.0,0.0
312X362,312,0,0.2622763447562321,0.10364207961998466,0.0001647192124438023,0.02047308869114407,0.375,0.0
520X233,520,0,0.2611310661062285,0.10601706386477328,0.00016007784340644324,0.0193287757356617,0.0,0.0
210X226,210,0,0.2601734151436502,0.07663711854661237,0.00015518415574564378,0.04265208956772414,1.0,0.0
312X645,312,0,0.2601218487338893,0.11717448392439284,0.00012665885615138788,0.05076530799439234,0.30476190476190473,0.0
312X702,312,0,0.26005973570171736,0.14182663963951306,0.00016833474324541423,0.01690221871480322,0.13333333333333333,0.0
330X450,330,0,0.25955647929447667,0.08153405535852982,0.00016437260909588943,0.03300087436174221,1.0,0.0
440AX101,440A,0,0.2593008483592737,0.11619367141152097,0.00016487170723017945,0.016482964523820403,0.15811475409833675,0.0
210X67,210,0,0.259182269774551,0.12585809619106753,0.00011327596573299028,0.047699707736575704,0.0,0.0
440AX211,440A,0,0.25900649598777226,0.1685471668617615,9.976529975102538e-05,0.05714275864141648,0.0,0.0
340X75,340,0,0.25883836453954906,0.07338660005423285,0.00015262553164127566,0.026556937747363295,0.0,0.0
340X110,340,0,0.25847917462743597,0.06723529821918219,6.242829244918204e-05,0.10419904171735375,0.0,0.0
330X557,330,0,0.25785412499554405,0.09609365500974582,0.00015742962351062247,0.020418836295029517,0.06597148295103353,0.0
440AX154,440A,0,0.25773462770556993,0.17652816395989698,0.00012672407198925368,0.047775518431935685,0.3799999999999576,0.0
310X21,310,0,0.2576308750477646,0.1241090792989303,0.00013580879752671693,0.0384342646496804,0.0,0.0
312X767,312,0,0.25715802681506966,0.14832521158964446,0.00015847869667321885,0.022089488622704993,0.15153846153845615,0.0
210X195,210,0,0.2569669400924449,0.12633488077315175,0.00015940045689412507,0.02161644805711453,0.10782426369516526,0.0
312X681,312,0,0.2565121296739512,0.15336888325778833,0.0001517842950290816,0.029085335846503656,0.169184328373029,0.0
330X552,330,0,0.2562739391488128,0.030739343001103203,0.0001696139689204178,0.016134869661297298,0.264278245889913,0.0
210X19,210,0,0.25620940007642334,0.21571032450366434,0.00014670189854523507,0.02225433938177527,0.0,0.0
312X639,312,0,0.25614776545916346,0.12838453068809935,0.00015393799421882878,0.026749599659321548,0.19142857142857145,0.0
312X245,312,0,0.25608621514287555,0.07603429661400746,0.0001895320922418685,0.013540019602952627,1.0,0.0
312X427,312,0,0.25587313717997706,0.13947010691668513,0.00012917843619639994,0.03793316876940443,0.0,0.0
210X109,210,0,0.25510126098586167,0.031638808585418635,7.365798278093766e-05,0.09179109230802293,0.0,0.0
312X340,312,0,0.25465036301108135,0.05743140136223407,6.673925072512318e-05,0.09261848239289587,0.0,0.0
310X207,310,0,0.25429117309896826,0.05793392556688616,0.00014893835788353082,0.02785375248876821,0.0,0.0
312X356,312,0,0.25377174703977834,0.09346994953796152,0.00017803144123243694,0.009949337888898064,0.4,0.0
420X144,420,0,0.2531524646541842,0.06850483749622197,4.359171794687242e-05,0.10439898500320728,0.0,0.0
520X261,520,0,0.2526048175702117,0.06183787210256824,0.0001402622110171097,0.03740834252199449,0.1392857142857164,0.0
312X260,312,0,0.2521054642720672,0.15557278344058106,0.00013280039826490549,0.028812118105299316,0.0,0.0
440AX123,440A,0,0.25194844764196284,0.046796869104797204,0.00012091029509757836,0.05679550549099066,0.3297354497354579,0.0
330X548,330,0,0.25148784084771647,0.12839183599379098,0.00014800127514406653,0.021472791545274275,0.11200928301261878,0.0
312X332,312,0,0.25144634344388295,0.11528872618499952,0.00018436332913085305,0.013298386747095863,1.0,0.0
330X16,330,0,0.25128773404661825,0.023260870122779508,8.954311778110264e-05,0.08018593785577706,0.0,0.0
440AX85,440A,0,0.25117219217182596,0.08210528168894338,0.00016506845472197217,0.016564071624639375,0.14471480900052894,0.0
220X130,220,0,0.25112170484848595,0.12630175535204707,0.00019120146913149702,0.0038882444874991694,0.43517624344811523,0.0
330X639,330,0,0.2510665797546628,0.18878116126745215,0.00017289765525642858,0.02689800930303684,0.8542857142857143,0.0
312X66,312,0,0.2509794700991335,0.08552413852707226,0.00016163782801750047,0.017124335820912398,0.125,0.0
312X262,312,0,0.2505540695452808,0.10139395455732998,0.00016150168891132166,0.014776680461403149,0.0,0.0
750X392,750,0,0.2503124312716233,0.08020032904646189,0.00015427615152951955,0.025865696234058953,0.25002359825785403,0.0
312X31,312,0,0.2497119664590101,0.09213401551547999,0.00012926789818562402,0.04103914694864883,0.14285714285714285,0.0
312X524,312,0,0.24932365303782955,0.13125483804133978,0.00013491921109709415,0.034180122861989674,0.0,0.0
312X470,312,0,0.24930836836071837,0.06618100603251427,0.00016130613941148187,0.01582876682958129,0.0,0.0
520X393,520,0,0.249163163928162,0.11702538377517317,0.00015303509445663537,0.019177571408324788,0.0,0.0
400X21,400,0,0.24875811998471536,0.1345762819131194,0.00014664585390060869,0.02452456616051317,0.0,0.0
440AX163,440A,0,0.24851964334624216,0.07258998926471442,0.00013696391627278948,0.036865393681032345,0.14759398496234424,0.0
344X29,344,0,0.24839893007260222,0.0836156081090131,0.0001551064333804828,0.016965824975823034,0.0,0.0
310X164,310,0,0.2483265561217834,0.14185152828414196,0.000123644325628897,0.05262397853846951,0.4027352168972137,0.0
310X188,310,0,0.24824547797521843,0.06482851896333888,0.00012736530483035128,0.044912294710853284,0.0846737020501318,0.0
312X679,312,0,0.24810902881602384,0.18293826315186384,0.0001629261598057902,0.021499488266055935,0.14405824427948322,0.0
312X214,312,0,0.24781047000382114,0.08661315699760888,7.970837175796307e-05,0.07831524699309078,0.0,0.0
750X455,750,0,0.2475621587598229,0.11183430884323228,0.00016554944383844521,0.016153959775401548,0.24483843720231085,0.0
440AX118,440A,0,0.24738834195035947,0.050464143383887515,0.00012399889078511389,0.047185960039181865,0.3577777777777449,0.0
310X181,310,0,0.24718685492185344,0.11410704378078013,0.00017808692442800454,0.011546888613839845,0.801982901615915,0.0
330X709,330,0,0.246736904322522,0.1611852302994992,0.00015092378188326174,0.038228316440423245,0.9,0.0
440AX107,440A,0,0.24625975051529778,0.04616265632787989,0.00010864771653961228,0.061876808006684755,0.2430069930069627,0.0
520X16,520,0,0.24600289895882277,0.1827601020288648,0.000157721625481233,0.02707982529992321,0.5567886658795735,0.0
440AX144,440A,0,0.245587402096894,0.0537567069259351,0.00012847058655935162,0.04578477239607369,0.27934782608698006,0.0
750X1050,750,0,0.2447564453294075,0.11313893910965525,0.00017769032360587952,0.014547562587036258,1.0,0.0
312X41,312,0,0.24447808598572882,0.09792408457214857,0.00018144274662105765,0.0100296932290826,0.7,0.0
330X224,330,0,0.24396938884227834,0.12776247620674502,0.000159366010777195,0.02277615410924648,0.5025900132849627,0.0
360X573,360,0,0.2433366312583758,0.11516500253406027,0.00014922646139603777,0.025402358680063325,0.16792770233503046,0.0
440AX27,440A,0,0.24256670252053456,0.16191557304041418,0.00015225139010419244,0.018156573649557653,0.27111111111107383,0.0
440AX114,440A,0,0.2423665271204741,0.06346760867945188,0.00011297793236504365,0.05738422756352764,0.28155032595706364,0.0
440AX128,440A,0,0.24226435888365364,0.04577212460825555,0.00012164350120071356,0.05805438599195266,0.4666666666668067,0.0
312X675,312,0,0.24214651203625942,0.039062724539943555,0.0001459895934691595,0.03009191831196394,0.2087516011975025,0.0
360X712,360,0,0.24201757737867785,0.12714360865351834,0.00014082015404615148,0.02313960015286373,0.0,0.0
440AX160,440A,0,0.24158136546765605,0.17601230049495478,0.0001415298902085245,0.029643818605818918,0.3184523809522479,0.0
312X364,312,0,0.24151850374267783,0.13229093884810386,0.00015260284720920543,0.019351587925139357,0.42556818181818185,0.0
750X14,750,0,0.24117692013756206,0.028691060651591913,2.873593162188555e-05,0.10999082775098815,0.0,0.0
440AX200,440A,0,0.24116743701124163,0.1526846117303309,0.00013388084539748873,0.04081700210613048,0.3866830065359581,0.0
440AX119,440A,0,0.24073522359795563,0.04895932025762155,0.00012267887377144748,0.053092910973914095,0.34621621621616433,0.0
330X430,330,0,0.24058570193239057,0.10256830182118645,0.00015312097114417292,0.033769737496754715,1.0,0.0
310X174,310,0,0.23979162260132414,0.07206562771791267,0.00010674094389614324,0.08340487053227266,0.9948924731182796,0.0
312X640,312,0,0.2390039384404794,0.1220269802229908,0.00016854612878083468,0.010596794990928995,0.5,0.0
440AX174,440A,0,0.2383063552337706,0.07262726757284961,0.00013958798955467948,0.02966996296219366,0.03333333333332912,0.0
312X85,312,0,0.23823461979365684,0.06707008035149037,9.680062333051487e-05,0.06570215884445549,0.0,0.0
440AX95,440A,0,0.2379413545996132,0.06944640223383432,0.00015257113876522414,0.01953235144944749,0.1175513452064961,0.0
312X668,312,0,0.23782692972642536,0.1706933244485788,0.00015334757509403036,0.016123373335257575,0.12917089295970868,0.0
330X608,330,0,0.23752738811771518,0.13768815157305886,0.00015111828880207757,0.024550372043186264,0.34031945142506653,0.0
440AX93,440A,0,0.23715604725132863,0.1423451697220305,0.00014777426753406043,0.016618266907504366,0.019506180118350917,0.0
312X222,312,0,0.23712648070309514,0.11569344132138165,0.00012082188672594926,0.039049902708106515,0.0,0.0
312X60,312,0,0.23696467142400307,0.1079468194768146,0.00011374215431180868,0.04720659627321198,0.20694444444444446,0.0
440AX161,440A,0,0.2368886970900458,0.07335713938820407,0.0001436319772870989,0.02914535026935173,0.215691056910508,0.0
750X1329,750,0,0.23659151700420328,0.12971299096851915,0.00013221975563973304,0.03185062321772976,0.0,0.0
344X168,344,0,0.2365303782957585,0.022838272398599528,4.487045588909135e-05,0.09935459286063333,0.0,0.0
312X487,312,0,0.236212532425145,0.14178233627769424,0.00013143334634769326,0.044564063793130056,0.888888888888889,0.0
312X102,312,0,0.23592012457301575,0.07004861876784202,0.00016985977887943153,0.020746321936251803,1.0,0.0
312X233,312,0,0.23581964081008788,0.09146544218410455,0.00015091048613580954,0.017433170065757335,0.0,0.0
312X518,312,0,0.23579671379442108,0.1743653060456099,0.0001207112758908466,0.03755014798501047,0.0,0.0
440AX126,440A,0,0.23562517265518404,0.08330623290209788,0.00011425429258844885,0.054293684108642326,0.34993183907372016,0.0
420X120,420,0,0.23535345815819642,0.09674915528641807,0.00014743572442835925,0.020132206103887433,0.0,0.0
330X585,330,0,0.23480869761107045,0.11717912508865773,0.00014492570205139815,0.028800846178745454,0.3341267760442811,0.0
312X598,312,0,0.23470385938097058,0.11849037867895919,0.0001596779270530335,0.008156922370708211,0.0,0.0
440AX44,440A,0,0.23461323880604698,0.1321357453317707,0.0001584416103069803,0.016025337413938183,0.3035564748730952,0.0
330X571,330,0,0.2345118976547056,0.17508693447177645,0.0001413654757800966,0.026087644498280972,0.31386674048880087,0.0
400X159,400,0,0.23423003439052353,0.056577727121100256,9.333325757544342e-05,0.06776360612506142,0.0,0.0
312X442,312,0,0.23395491020252196,0.12308080141460474,0.0001619863620138727,0.007861332375500844,0.0,0.0
440AX201,440A,0,0.2338367621949314,0.14750645438038323,0.00014562870331470443,0.027408670134633197,0.36666666666673614,0.0
750X211,750,0,0.23368544285948217,0.11920187514447092,0.00014998114935559195,0.019871834930290176,0.1845912602171232,0.0
330X298,330,0,0.23367947501025496,0.030437641549859992,0.0001124565876191223,0.0630386673842352,0.4755452645007015,0.0
312X263,312,0,0.23353458158196405,0.0958143761194285,0.000140235757631122,0.025083735286253416,0.0,0.0
311X16,311,0,0.23237294612151316,0.10367693632917986,0.00012663981773205097,0.03519134823019977,0.0,0.0
520X184,520,0,0.23193733282384404,0.18023680701769942,0.00012934521411378435,0.022777873231337738,0.0,0.0
312X754,312,0,0.23169277799006496,0.111719007374631,0.00014040820243947676,0.021812917565120278,0.0,0.0
ERROR:#N/A_10,META,0,0.2315934275888422,0.1034474064974684,8.116464248653618e-05,0.06298995938536524,0.0,0.0
330X300,330,0,0.23112012851143188,0.15266760221969966,0.00012045939835982865,0.050079400209245076,0.3370857310610117,0.0
312X667,312,0,0.2309980105955387,0.11942126347983932,0.0001473339992756172,0.019362093583322408,0.036333333333333336,0.0
330X514,330,0,0.2309647241560063,0.137359414994541,0.00013901296130874307,0.02825324789598708,0.3135158063311733,0.0
520X394,520,0,0.23056935422239205,0.15290749653464475,0.00015441046078402986,0.009043045789165413,0.0,0.0
440AX179,440A,0,0.23031519840728368,0.09100652806735281,0.00013542721069182665,0.027056375526109483,0.14000000000003182,0.0
340X35,340,0,0.22988154375238823,0.13852879138215846,0.0001243583600390856,0.03316378727199648,0.0,0.0
312X476,312,0,0.2288927377861109,0.040501488489771614,0.0001272870236632611,0.04320345829043223,0.4,0.0
312X554,312,0,0.2281620175773787,0.09556999894370176,0.00015867841608232543,0.008486288307724566,0.0,0.0
440AX132,440A,0,0.2281390660650647,0.10380649845928981,0.00010889810643228573,0.05046704502554474,0.23244068198734044,0.0
400X133,400,0,0.22778754298815435,0.06163200400805682,6.927588787257447e-05,0.07573802198457077,0.0,0.0
312X594,312,0,0.22770540829945504,0.06447963603506057,0.0001698042815531588,0.012600046483041093,0.9230769230769231,0.0
312X755,312,0,0.2274436377531525,0.06169597986695506,7.815241217477323e-05,0.06691490487644446,0.0,0.0
330X749,330,0,0.22743592899119106,0.07607184182192557,0.0001501114642610068,0.03367518688489273,0.996652719665272,0.0
440AX140,440A,0,0.22736247765317574,0.08235049217411432,0.00012055263690262245,0.04798988293350777,0.3166666666666128,0.0
340X40,340,0,0.2264424914023691,0.2632618846114621,0.00012850931392597906,0.03033095861854134,0.0,0.0
440AX142,440A,0,0.2261946728470594,0.026636369260088784,0.00010662233066361691,0.0544305447015647,0.32272727272724167,0.0
440AX130,440A,0,0.22591046786043276,0.04480227040118429,9.365066273194337e-05,0.07043895930068353,0.39642857142848104,0.0
312X365,312,0,0.22578831568317614,0.060857164599711744,0.00014079858642030194,0.029230153087871795,0.4023529411764706,0.0
312X761,312,0,0.22536621926827408,0.1467238922787913,0.00013988195302346644,0.02183081039685311,0.1947619047618932,0.0
340X57,340,0,0.22521207489491785,0.15447703232976226,0.00012928146308612665,0.021404289583885492,0.0,0.0
ERROR:#N/A_7,META,0,0.22507451280091706,0.06305762615581849,0.00014817503032845438,0.016897251395864878,0.0,0.0
440AX204,440A,0,0.2244285810566629,0.11899823993241809,0.00013231735794644615,0.02974131970241343,0.27500000000002844,0.0
440AX147,440A,0,0.22412113492800487,0.09823395862810215,0.00011466648922436923,0.053075306451106544,0.48061538461539366,0.0
440AX198,440A,0,0.22385542989392734,0.08947851654159235,0.00012408668956954196,0.04254905896366273,0.40875000000000855,0.0
330X440,330,0,0.2230351623064227,0.14340955552402612,0.00014778915322550507,0.031337965266171254,1.0,0.0
312X672,312,0,0.2219590694507542,0.13487805863548336,0.0001681624573123557,0.015898543292738883,0.8193544402578532,0.0
520X410,520,0,0.22194962094984239,0.05713758933569356,0.00015385631299817898,0.016051841642933534,0.24324324324324859,0.0
440AX18,440A,0,0.22124136559749702,0.10533662391560585,0.00014771667218100226,0.016174955040958845,0.1563636363636598,0.0
344X196,344,0,0.2211387084447841,0.11540393798916125,0.00014172874938118133,0.015171973315848583,0.0,0.0
400X19,400,0,0.22106228505922815,0.03696773821440798,0.00010369993609791318,0.05113964316588959,0.0,0.0
312X462,312,0,0.22103311243317186,0.05099992041418081,0.0001662731067420045,0.0088413057937092,0.6042378673957621,0.0
312X189,312,0,0.22084829957967136,0.16853883322947633,0.00011173776381276067,0.03356622442881596,0.0,0.0
312X666,312,0,0.22075643363983918,0.08950648397941735,0.00016397005037147453,0.014791239504040404,0.8529714190018979,0.0
312X586,312,0,0.21907527703477264,0.11541701031135539,0.00014505624767668248,0.015480960393155973,0.0,0.0
440AX61,440A,0,0.21893125918595438,0.15925734677530592,0.00013175941515378967,0.01647122820532423,0.03295704467354255,0.0
312X197,312,0,0.2182651891478792,0.1676255698457257,0.00014981538927664328,0.01267637485031033,0.0,0.0
440AX74,440A,0,0.21822396261827057,0.14419200525278827,0.00014027870919882123,0.016367715574994363,0.024294458229947392,0.0
440AX45,440A,0,0.2180585514789331,0.08934604571426645,0.00015353656678105602,0.015941928090821504,0.3340075356742076,0.0
330X1253,330,0,0.21764481733107996,0.12180871451731412,0.00014965801406610375,0.023150438465523403,0.49999999999992895,0.0
330X214,330,0,0.21734522762651567,0.12649508723110875,0.0001527800017995851,0.012559081284522225,0.5292877133524556,0.0
440AX86,440A,0,0.21717250523136983,0.1866292863035234,0.000142746076887951,0.01614128719491752,0.050809889173054054,0.0
330X544,330,0,0.217087865124101,0.044767215372123664,0.00015247911616303634,0.01859033548657884,0.4871864446300462,0.0
310X166,310,0,0.21579602003451623,0.0471786811235935,0.00013791656188421006,0.03384975506834931,0.8110060189165917,0.0
330X1107,330,0,0.21552268305971584,0.1423210034259851,0.00014614219623165976,0.02468821505084983,1.0,0.0
312X93,312,0,0.21544516622086357,0.07062595654205724,4.945998652480759e-05,0.07201164895044523,0.0,0.0
440AX183,440A,0,0.21534274230719483,0.125770459323615,0.0001227949647268908,0.0321746326021325,0.037499999999962695,0.0
312X21,312,0,0.21505864366041774,0.09702654060398765,0.00014929651008599885,0.01813999306180179,0.4130434782608695,0.0
440AX11,440A,0,0.21505140037260242,0.07676194048933295,0.00014781621414080757,0.016205323829516963,0.23646153846153864,0.0
520X182,520,0,0.2148184944593045,0.14886341615019233,0.00013270549742695984,0.016545864714273113,0.0,0.0
330X1100,330,0,0.21480467849342108,0.08649030349655504,0.00014235580990817833,0.02769601990970137,0.7184761904761905,0.0
220X216,220,0,0.21468746421262855,0.11956850014158073,0.00012704123202385802,0.027715509689007163,0.025000000000000022,0.0
440AX120,440A,0,0.21465487176957793,0.024578749438032683,0.00011511955252747174,0.04594299561802479,0.39545454545452857,0.0
440AX94,440A,0,0.21460720242483172,0.12269210840945494,0.00014388960586604838,0.01773366710552353,0.23628610303906022,0.0
330X550,330,0,0.21444528284923275,0.09587301963683381,0.0001413967431449613,0.0224318565536818,0.11899293261452959,0.0
520X91,520,0,0.21429117309896828,0.046675078293705305,5.8787209831404386e-05,0.07008079826279043,0.0,0.0
440AX166,440A,0,0.21417336029479955,0.045823673506675884,0.00012173434012693126,0.0389135983720909,0.30494505494507307,0.0
440AX171,440A,0,0.21407786782624333,0.07509720586733895,0.00012420910831379968,0.02744579248150537,0.20333333333338116,0.0
312X531,312,0,0.21337409247229652,0.08847048353648998,0.00011434976792933347,0.03877885314486683,0.0,0.0
312X475,312,0,0.2132390238400336,0.09872715118242738,0.00010829064775392527,0.045351756945706104,0.5,0.0
420X20,420,0,0.21290790982040503,0.0715200323280401,0.00013317212206155716,0.021935491436054312,0.0,0.0
312X644,312,0,0.21285954855477804,0.138521144022314,0.00014077354810386195,0.011073405122742446,0.16666666666666666,0.0
210X98,210,0,0.21272449369507068,0.12878667885579909,0.0001238379578701067,0.029562481524353663,0.0,0.0
312X334,312,0,0.21225066870462359,0.14549108071848768,0.00014506958949263323,0.012689606304025972,0.0,0.0
440AX169,440A,0,0.21205195407656124,0.14619722356386558,0.00012160052039805339,0.025865272071400176,0.40000000000009095,0.0
360X696,360,0,0.21187619411539932,0.06737499172124252,6.667586686127958e-05,0.05925536592436824,0.0,0.0
312X11,312,0,0.20925193193827257,0.13515749577252165,0.00015217549600172485,0.015356886821038524,0.6363636363636364,0.0
330X1157,330,0,0.20918609094382878,0.01723221520705673,4.6721871272563986e-05,0.07359646166467917,0.0,0.0
312X353,312,0,0.2088310181582167,0.1084999904224036,0.000135865631546793,0.021287837140823995,0.19823529411764707,0.0
440AX164,440A,0,0.20866983554480031,0.12631230460420792,9.175257607957459e-05,0.048510472896870604,0.09537631973471844,0.0
312X210,312,0,0.20780282766526556,0.12070862487707819,0.00012046786970909407,0.026866018224552805,0.0,0.0
312X256,312,0,0.20778754298815433,0.13395705937499633,0.000133887785337041,0.020169028190783683,0.0,0.0
440AX168,440A,0,0.2076938009978529,0.10722053605405706,0.00013294562080716404,0.025815211796860693,0.5000000000001421,0.0
440AX170,440A,0,0.20715414140907412,0.11201114602404162,0.00012816967545359656,0.025590613490577434,0.3800000000001035,0.0
312X261,312,0,0.20693160106992742,0.06867005650208964,9.466556984422168e-05,0.046106487282098665,0.0,0.0
400X23,400,0,0.20603744745892244,0.0419490253645178,8.385467806097563e-05,0.057494646468885205,0.0,0.0
440AX10,440A,0,0.2058778433005779,0.20551886213021278,0.0001459237579673298,0.016137018342261458,0.2502289665730496,0.0
312X597,312,0,0.2058693160106993,0.056662391306173725,0.00013787192815947207,0.017336641370075494,0.0,0.0
330X828,330,0,0.20581879626542382,0.1140269880907229,0.00012908237522230912,0.033545912188505486,1.0,0.0
750X1321,750,0,0.20579309060504164,0.13168768233023395,0.0001192366765355798,0.04316416830626037,1.0,0.0
440AX181,440A,0,0.20576761347502606,0.07210112841716373,0.00013087145747528746,0.026836717699369756,0.44000000000013983,0.0
210X68,210,0,0.2057088269010317,0.01573285767335428,0.0,0.0897720369757995,0.0,0.0
312X522,312,0,0.20537977979882283,0.14798203399279097,0.00014212871975481295,0.020855694050205847,0.8333333333333334,0.0
312X428,312,0,0.2051761547558681,0.12026917941579186,0.00015772086592026998,0.015146654480895588,1.0,0.0
344X182,344,0,0.2048758119984715,0.2719248480427991,0.00021280007299752612,0.008878348115762602,0.0,0.0
440AX4,440A,0,0.20435244302811872,0.13890715689621297,0.0001316169893465341,0.01819951054850033,0.1161089681774315,0.0
440AX111,440A,0,0.20398532305770814,0.08501958425526121,9.59018343831107e-05,0.05050691814435526,0.21532663999158438,0.0
440AX197,440A,0,0.2027497304973195,0.02188937635477254,9.690009032805557e-05,0.049608079788287865,0.19635041910836232,0.0
312X576,312,0,0.2023576865994253,0.03066223275038415,0.0001592615980745624,0.008993595057961903,0.6951109169457793,0.0
440AX24,440A,0,0.20096821263278164,0.11254653779875985,0.00013729754938542087,0.018350389418900895,0.21151282051282436,0.0
330X512,330,0,0.2006503318330964,0.12172397076192407,0.00012457758578902144,0.023944849571532718,0.3364498031461577,0.0
440AX16,440A,0,0.2001063163128093,0.14152763019664497,0.00014232674724995036,0.016224031377712216,0.3236363636363367,0.0
312X488,312,0,0.2000984856052467,0.06970999287330766,0.00012261718444436364,0.03690894501464867,0.6142857142857142,0.0
312X423,312,0,0.19971581348145445,0.15049149648466875,0.00013263038247918272,0.026192998930832812,0.8870627194465929,0.0
312X96,312,0,0.19961788307222011,0.13972658668549862,0.00010938064875343385,0.028468891207647996,0.0,0.0
312X566,312,0,0.19961024073366448,0.0807736139415433,0.00014265854618635427,0.009079027848904532,0.0,0.0
312X585,312,0,0.1995873137179977,0.12162196076586634,0.0001285565113088162,0.01584139248426304,0.0,0.0
440AX191,440A,0,0.19913727882471272,0.15371173673006702,0.00011470090329375186,0.029498303465718273,0.21818181818186327,0.0
440AX202,440A,0,0.19846554182876994,0.0630844771543947,0.00012499918731140644,0.027289662911250956,0.30000000000008337,0.0
312X579,312,0,0.1984562476117692,0.14764344055700485,0.00012887603214161282,0.01583826911093647,0.0,0.0
312X674,312,0,0.1978721555430369,0.05529810793678337,0.00013917939992982598,0.01659352478503418,0.13972989564149785,0.0
440AX196,440A,0,0.1978316991675087,0.03011279795692016,0.00010559880026556282,0.043331673133468744,0.2153846153846719,0.0
330X637,330,0,0.19708883689317672,0.04845309622636381,0.00013553884410184635,0.02689110731243003,0.8542857142857143,0.0
210X29,210,0,0.19680168131448225,0.15172440036119025,5.883966071153117e-05,0.05344537859614458,0.0,0.0
440AX185,440A,0,0.19643744029717405,0.04726308883008941,0.00011426029504119634,0.03210571636248097,0.0800000000000182,0.0
440AX58,440A,0,0.19631028490708013,0.11682880067816724,0.00013178289226059158,0.017047191251651866,0.08114285714285278,0.0
